"address","categories/0","categoryName","cid","city","countryCode","fid","hotelStars","imageUrl","isAdvertisement","isLocalGuide","kgmid","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Accesibilidad en silla de ruedas","reviewContext/Espacios para estacionar","reviewContext/Estacionamiento","reviewContext/Eventos especiales","reviewContext/Nivel de ruido","reviewContext/Opciones de estacionamiento","reviewContext/Platos recomendados","reviewContext/Platos vegetarianos","reviewContext/Precio por persona","reviewContext/Reservas","reviewContext/Tamaño del grupo","reviewContext/Tiempo de espera","reviewContext/Tipo de asiento","reviewContext/Tipo de comida","reviewContext/Tipo de pedido","reviewDetailedRating/Ambiente","reviewDetailedRating/Comida","reviewDetailedRating/Servicio","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este","es-419","false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 4 años","2021-11-18T23:54:45.585Z",,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURHNU1xUnV3RRAB","https://lh3.googleusercontent.com/grass-cs/ACvplmM26gw_45qYt56n7kIJoaPy2FtUaEEsIClSJytnmCg-b4kLqdxweFhWewye5_-mAaB_-gO68k7z4eN9YN5YSGzujhAL1hBYmETQ8ulgsymCTQefqKWGyVLNtYPnI4yep_CN7fsY=k-no",,,,,,,"Google",,,"21",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false","𝐄𝐥 𝐥𝐮𝐠𝐚𝐫 𝐩𝐞𝐫𝐟𝐞𝐜𝐭𝐨 𝐩𝐚𝐫𝐚 𝐜𝐨𝐦𝐩𝐚𝐫𝐭𝐢𝐫 𝐞𝐧𝐭𝐫𝐞 𝐚𝐦𝐢𝐠𝐨𝐬 𝐦𝐨𝐦𝐞𝐧𝐭𝐨𝐬 𝐞𝐬𝐩𝐞𝐜𝐢𝐚𝐥𝐞𝐬",,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este",,"false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 4 años","2021-11-09T04:36:21.357Z",,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNHODd1cnJnRRAB",,,,,,,,"Google",,,"4",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false",,,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","false","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este",,"false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 4 años","2021-11-09T02:35:51.904Z",,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNHODltdFhBEAE",,,,,,,,"Google",,,"2",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false",,,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este",,"false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 4 años","2021-11-06T17:43:19.994Z",,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNHbmJiX3NBRRAB",,,,,,,,"Google",,,"0",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false",,,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este",,"false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 4 años","2021-11-06T17:20:31.584Z",,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNHblpxbGdnRRAB",,,,,,,,"Google",,,"1",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false",,,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este",,"false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 4 años","2021-10-27T06:44:55.721Z",,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNHLXFMNkd3EAE",,,,,,,,"Google",,,"22",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false",,,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este",,"false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 4 años","2021-10-26T22:08:21.866Z",,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNHdXFqcUZREAE",,,,,,,,"Google",,,"9",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","3",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false",,,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este","es","false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 4 años","2021-10-23T18:01:26.876Z",,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNHX051bDFRRRAB",,,,,,,,"Google",,,"481",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false","Excelente lugar para comer",,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este","es","false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 4 años","2021-10-22T14:48:34.696Z",,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNHck5QTmp3RRAB",,,,,,,,"Google",,,"10",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false","Buena parrillada",,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este","es","false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 4 años","2021-10-21T15:57:51.585Z",,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNHdElUZnNnRRAB",,,,,,,,"Google",,,"16",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","3",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false","Muy buen lugar",,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este",,"false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 4 años","2021-10-15T18:06:05.270Z",,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUQ2bjRPVzZ3RRAB",,,,,,,,"Google",,,"14",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false",,,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este",,"false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 4 años","2021-10-15T16:20:12.308Z",,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUQ2bjdyQUtnEAE",,,,,,,,"Google",,,"5",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false",,,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","false","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este","es","false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 4 años","2021-10-10T10:47:53.670Z",,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUQ2azl1WkNnEAE",,,,,,,,"Google",,,"11",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false","Ricos  almuerzos",,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
