"address","categoryName","cid","city","countryCode","fid","hotelStars","imageUrl","isAdvertisement","isLocalGuide","kgmid","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Accesibilidad en silla de ruedas","reviewContext/Adecuado para niños","reviewContext/Espacios para estacionar","reviewContext/Estacionamiento","reviewContext/Eventos especiales","reviewContext/Lo que disfruté","reviewContext/Nivel de ruido","reviewContext/Ofertas especiales","reviewContext/Opciones de estacionamiento","reviewContext/Platos recomendados","reviewContext/Platos vegetarianos","reviewContext/Precio por persona","reviewContext/Reservas","reviewContext/Restricciones de dieta","reviewContext/Tamaño del grupo","reviewContext/Tiempo de espera","reviewContext/Tipo de asiento","reviewContext/Tipo de comida","reviewContext/Tipo de pedido","reviewDetailedRating/Ambiente","reviewDetailedRating/Comida","reviewDetailedRating/Servicio","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Avenida Francisco de Orellana, y y Alberto Borges Najera &, 090512 Guayaquil, Ecuador",,"8859694750892439654","Guayaquil","EC","0x902d6dfa064ccbc9:0x7af3f56f6d563866",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkGGpATJua3yERVqhnTeKL45CW-Hm-p-tPOP9Y4RoB26Hg99zsdoGm0DIEbuU4AVsFaop5FHrTBTy03lrKPNqUEys-DlHeN7cmo07eybpIaHRFd52ULVAwhdfaOkQEuHe7EpH6hNw=w533-h240-k-no","false","true","/g/11h4pl6jn9","es-419","0","-2.1653312","-79.895646",,"Kennedy",,"false","ChIJyctMBvptLZARZjhWbW_183o","090512","$10-20","Hace 6 meses","2026-01-14T13:18:42.860Z",,,,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2pORGIxbHNUR05vU2pkdE5uTnhkR2Q2YTFSdldGRRAB",,,,,,,,,,,,,,,,,,"Google",,,"9",,,"4892","2026-08-08T17:25:40.814Z","Direct Detail URL: https://www.google.com/maps/place/Casa+Res+%7C+Steak+House+(Francisco+de+Orellana)/@-2.1706965,-79.9055801,13.31z/data=!4m10!1m2!2m1!1sGrilling+Rustic!3m6!1s0x902d6dfa064ccbc9:0x7af3f56f6d563866!8m2!3d-2.1653312!4d-79.895646!15sCg9HcmlsbGluZyBSdXN0aWNaESIPZ3JpbGxpbmcgcnVzdGljkgESY2FydmVyeV9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJZYUhOSWJsQkJFQUXgAQD6AQQIABBE!16s%2Fg%2F11h4pl6jn9?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"Avenida Francisco de Orellana, y y Alberto Borges Najera &","false",,,"Casa Res | Steak House (Francisco de Orellana)","4.4",,"https://www.google.com/maps/search/?api=1&query=Casa%20Res%20%7C%20Steak%20House%20(Francisco%20de%20Orellana)&query_place_id=ChIJyctMBvptLZARZjhWbW_183o",
"Avenida Francisco de Orellana, y y Alberto Borges Najera &, 090512 Guayaquil, Ecuador",,"8859694750892439654","Guayaquil","EC","0x902d6dfa064ccbc9:0x7af3f56f6d563866",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkGGpATJua3yERVqhnTeKL45CW-Hm-p-tPOP9Y4RoB26Hg99zsdoGm0DIEbuU4AVsFaop5FHrTBTy03lrKPNqUEys-DlHeN7cmo07eybpIaHRFd52ULVAwhdfaOkQEuHe7EpH6hNw=w533-h240-k-no","false","false","/g/11h4pl6jn9","es-419","0","-2.1653312","-79.895646",,"Kennedy",,"false","ChIJyctMBvptLZARZjhWbW_183o","090512","$10-20","Hace 6 meses","2026-01-13T13:18:11.560Z",,,,,,,,,,,,,,,,,,,,,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT21jMGVFaHVUVzg0VURoWlRGcDJSV0phVWtOSFRFRRAB",,,,,,,,,,,,,,,,,,"Google",,,"5",,,"4892","2026-08-08T17:25:40.814Z","Direct Detail URL: https://www.google.com/maps/place/Casa+Res+%7C+Steak+House+(Francisco+de+Orellana)/@-2.1706965,-79.9055801,13.31z/data=!4m10!1m2!2m1!1sGrilling+Rustic!3m6!1s0x902d6dfa064ccbc9:0x7af3f56f6d563866!8m2!3d-2.1653312!4d-79.895646!15sCg9HcmlsbGluZyBSdXN0aWNaESIPZ3JpbGxpbmcgcnVzdGljkgESY2FydmVyeV9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJZYUhOSWJsQkJFQUXgAQD6AQQIABBE!16s%2Fg%2F11h4pl6jn9?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Avenida Francisco de Orellana, y y Alberto Borges Najera &","false",,,"Casa Res | Steak House (Francisco de Orellana)","4.4",,"https://www.google.com/maps/search/?api=1&query=Casa%20Res%20%7C%20Steak%20House%20(Francisco%20de%20Orellana)&query_place_id=ChIJyctMBvptLZARZjhWbW_183o",
"Avenida Francisco de Orellana, y y Alberto Borges Najera &, 090512 Guayaquil, Ecuador",,"8859694750892439654","Guayaquil","EC","0x902d6dfa064ccbc9:0x7af3f56f6d563866",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkGGpATJua3yERVqhnTeKL45CW-Hm-p-tPOP9Y4RoB26Hg99zsdoGm0DIEbuU4AVsFaop5FHrTBTy03lrKPNqUEys-DlHeN7cmo07eybpIaHRFd52ULVAwhdfaOkQEuHe7EpH6hNw=w533-h240-k-no","false","true","/g/11h4pl6jn9","es-419","0","-2.1653312","-79.895646",,"Kennedy",,"false","ChIJyctMBvptLZARZjhWbW_183o","090512","$10-20","Hace 7 meses","2026-01-05T00:39:59.259Z",,,,,,"Hay suficiente espacio",,"Ningún evento especial",,"Silencioso, agradable para conversar",,"Estacionamiento gratuito",,,"$15-20",,,"Apto para grupos de todos los tamaños",,,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2xCR2RGQk5hVzEwY0hGWFdrMTNRbVI1YkVKcFNtYxAB",,,,,,,,,,,,,,,,,,"Google",,,"46",,,"4892","2026-08-08T17:25:40.814Z","Direct Detail URL: https://www.google.com/maps/place/Casa+Res+%7C+Steak+House+(Francisco+de+Orellana)/@-2.1706965,-79.9055801,13.31z/data=!4m10!1m2!2m1!1sGrilling+Rustic!3m6!1s0x902d6dfa064ccbc9:0x7af3f56f6d563866!8m2!3d-2.1653312!4d-79.895646!15sCg9HcmlsbGluZyBSdXN0aWNaESIPZ3JpbGxpbmcgcnVzdGljkgESY2FydmVyeV9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJZYUhOSWJsQkJFQUXgAQD6AQQIABBE!16s%2Fg%2F11h4pl6jn9?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Avenida Francisco de Orellana, y y Alberto Borges Najera &","false",,,"Casa Res | Steak House (Francisco de Orellana)","4.4",,"https://www.google.com/maps/search/?api=1&query=Casa%20Res%20%7C%20Steak%20House%20(Francisco%20de%20Orellana)&query_place_id=ChIJyctMBvptLZARZjhWbW_183o",
"Avenida Francisco de Orellana, y y Alberto Borges Najera &, 090512 Guayaquil, Ecuador",,"8859694750892439654","Guayaquil","EC","0x902d6dfa064ccbc9:0x7af3f56f6d563866",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkGGpATJua3yERVqhnTeKL45CW-Hm-p-tPOP9Y4RoB26Hg99zsdoGm0DIEbuU4AVsFaop5FHrTBTy03lrKPNqUEys-DlHeN7cmo07eybpIaHRFd52ULVAwhdfaOkQEuHe7EpH6hNw=w533-h240-k-no","false","false","/g/11h4pl6jn9","es-419","0","-2.1653312","-79.895646",,"Kennedy","es","false","ChIJyctMBvptLZARZjhWbW_183o","090512","$10-20","Hace 7 meses","2025-12-31T02:05:23.148Z",,,,,,,,,,,,,,,"$30-35",,,,,,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2xaWWRtWkllRTVrTmxoWmRFdERlR2RvWjJ0TldYYxAB",,,,,,,,,,,,,,,,,,"Google",,,"5",,,"4892","2026-08-08T17:25:40.814Z","Direct Detail URL: https://www.google.com/maps/place/Casa+Res+%7C+Steak+House+(Francisco+de+Orellana)/@-2.1706965,-79.9055801,13.31z/data=!4m10!1m2!2m1!1sGrilling+Rustic!3m6!1s0x902d6dfa064ccbc9:0x7af3f56f6d563866!8m2!3d-2.1653312!4d-79.895646!15sCg9HcmlsbGluZyBSdXN0aWNaESIPZ3JpbGxpbmcgcnVzdGljkgESY2FydmVyeV9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJZYUhOSWJsQkJFQUXgAQD6AQQIABBE!16s%2Fg%2F11h4pl6jn9?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Avenida Francisco de Orellana, y y Alberto Borges Najera &","false","Excelente sus platos, muy recomendado",,"Casa Res | Steak House (Francisco de Orellana)","4.4",,"https://www.google.com/maps/search/?api=1&query=Casa%20Res%20%7C%20Steak%20House%20(Francisco%20de%20Orellana)&query_place_id=ChIJyctMBvptLZARZjhWbW_183o",
"Avenida Francisco de Orellana, y y Alberto Borges Najera &, 090512 Guayaquil, Ecuador",,"8859694750892439654","Guayaquil","EC","0x902d6dfa064ccbc9:0x7af3f56f6d563866",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkGGpATJua3yERVqhnTeKL45CW-Hm-p-tPOP9Y4RoB26Hg99zsdoGm0DIEbuU4AVsFaop5FHrTBTy03lrKPNqUEys-DlHeN7cmo07eybpIaHRFd52ULVAwhdfaOkQEuHe7EpH6hNw=w533-h240-k-no","false","true","/g/11h4pl6jn9","es-419","0","-2.1653312","-79.895646",,"Kennedy","es","false","ChIJyctMBvptLZARZjhWbW_183o","090512","$10-20","Hace 7 meses","2025-12-29T02:20:35.211Z",,,,,,,,,,,,,,,"$10-15",,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2t4TVlrVjZURU5WZGxoSU5XazRlRWRtYkdKb2FYYxAB",,,,,,,,,,,,,,,,,,"Google",,,"14",,,"4892","2026-08-08T17:25:40.814Z","Direct Detail URL: https://www.google.com/maps/place/Casa+Res+%7C+Steak+House+(Francisco+de+Orellana)/@-2.1706965,-79.9055801,13.31z/data=!4m10!1m2!2m1!1sGrilling+Rustic!3m6!1s0x902d6dfa064ccbc9:0x7af3f56f6d563866!8m2!3d-2.1653312!4d-79.895646!15sCg9HcmlsbGluZyBSdXN0aWNaESIPZ3JpbGxpbmcgcnVzdGljkgESY2FydmVyeV9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJZYUhOSWJsQkJFQUXgAQD6AQQIABBE!16s%2Fg%2F11h4pl6jn9?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"Avenida Francisco de Orellana, y y Alberto Borges Najera &","false","Deli solo in poco frío",,"Casa Res | Steak House (Francisco de Orellana)","4.4",,"https://www.google.com/maps/search/?api=1&query=Casa%20Res%20%7C%20Steak%20House%20(Francisco%20de%20Orellana)&query_place_id=ChIJyctMBvptLZARZjhWbW_183o",
"Avenida Francisco de Orellana, y y Alberto Borges Najera &, 090512 Guayaquil, Ecuador",,"8859694750892439654","Guayaquil","EC","0x902d6dfa064ccbc9:0x7af3f56f6d563866",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkGGpATJua3yERVqhnTeKL45CW-Hm-p-tPOP9Y4RoB26Hg99zsdoGm0DIEbuU4AVsFaop5FHrTBTy03lrKPNqUEys-DlHeN7cmo07eybpIaHRFd52ULVAwhdfaOkQEuHe7EpH6hNw=w533-h240-k-no","false","true","/g/11h4pl6jn9","es-419","0","-2.1653312","-79.895646",,"Kennedy","es","false","ChIJyctMBvptLZARZjhWbW_183o","090512","$10-20","Hace 7 meses","2025-12-27T15:10:27.665Z",,,,"Tiene ascensor para personas con movilidad reducida.","Si pueden ir niños, pero no hay zona de juegos.","Hay suficiente espacio",,,,,,"Estacionamiento gratuito",,"No","$15-20","No se requiere hacer una reserva","Es un restaurante de carnes.",,"Sin espera","Comedor cubierto",,,"4","4","4","Ci9DQUlRQUNvZENodHljRjlvT2poVmNYWTBTM1owWlZoc1NFRXRVVFZ5TjFReVdYYxAB",,,,,,,,,,,,,,,,,,"Google",,,"93",,,"4892","2026-08-08T17:25:40.814Z","Direct Detail URL: https://www.google.com/maps/place/Casa+Res+%7C+Steak+House+(Francisco+de+Orellana)/@-2.1706965,-79.9055801,13.31z/data=!4m10!1m2!2m1!1sGrilling+Rustic!3m6!1s0x902d6dfa064ccbc9:0x7af3f56f6d563866!8m2!3d-2.1653312!4d-79.895646!15sCg9HcmlsbGluZyBSdXN0aWNaESIPZ3JpbGxpbmcgcnVzdGljkgESY2FydmVyeV9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJZYUhOSWJsQkJFQUXgAQD6AQQIABBE!16s%2Fg%2F11h4pl6jn9?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"Avenida Francisco de Orellana, y y Alberto Borges Najera &","false","Es un ambiente tranquilo para comer.",,"Casa Res | Steak House (Francisco de Orellana)","4.4",,"https://www.google.com/maps/search/?api=1&query=Casa%20Res%20%7C%20Steak%20House%20(Francisco%20de%20Orellana)&query_place_id=ChIJyctMBvptLZARZjhWbW_183o",
"Avenida Francisco de Orellana, y y Alberto Borges Najera &, 090512 Guayaquil, Ecuador",,"8859694750892439654","Guayaquil","EC","0x902d6dfa064ccbc9:0x7af3f56f6d563866",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkGGpATJua3yERVqhnTeKL45CW-Hm-p-tPOP9Y4RoB26Hg99zsdoGm0DIEbuU4AVsFaop5FHrTBTy03lrKPNqUEys-DlHeN7cmo07eybpIaHRFd52ULVAwhdfaOkQEuHe7EpH6hNw=w533-h240-k-no","false","true","/g/11h4pl6jn9","es-419","0","-2.1653312","-79.895646",,"Kennedy",,"false","ChIJyctMBvptLZARZjhWbW_183o","090512","$10-20","Hace 7 meses","2025-12-26T14:50:13.511Z",,,,,,,,,,,,,,,,,,,,,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2pkb1kwbEdlbU5QYkhORkxYbEtNbVpuUkZoMFozYxAB","https://lh3.googleusercontent.com/grass-cs/ACvplmNWtOOG1biekvnTimCCsq_i9FG05VW0GyWP9Dh5Bq2DpZZpJUtCx6tttu7t97mwtMhhpl3CzkULTPl4RyRX9mlvSIdyL8wZHrS8QcCyJbiO0ABfKvA2BKre9dDZpCqw7LzoF2gKhUg_D20=k-no",,,,,,,,,,,,,,,,,"Google",,,"25",,,"4892","2026-08-08T17:25:40.814Z","Direct Detail URL: https://www.google.com/maps/place/Casa+Res+%7C+Steak+House+(Francisco+de+Orellana)/@-2.1706965,-79.9055801,13.31z/data=!4m10!1m2!2m1!1sGrilling+Rustic!3m6!1s0x902d6dfa064ccbc9:0x7af3f56f6d563866!8m2!3d-2.1653312!4d-79.895646!15sCg9HcmlsbGluZyBSdXN0aWNaESIPZ3JpbGxpbmcgcnVzdGljkgESY2FydmVyeV9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJZYUhOSWJsQkJFQUXgAQD6AQQIABBE!16s%2Fg%2F11h4pl6jn9?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Avenida Francisco de Orellana, y y Alberto Borges Najera &","false",,,"Casa Res | Steak House (Francisco de Orellana)","4.4",,"https://www.google.com/maps/search/?api=1&query=Casa%20Res%20%7C%20Steak%20House%20(Francisco%20de%20Orellana)&query_place_id=ChIJyctMBvptLZARZjhWbW_183o",
"Avenida Francisco de Orellana, y y Alberto Borges Najera &, 090512 Guayaquil, Ecuador",,"8859694750892439654","Guayaquil","EC","0x902d6dfa064ccbc9:0x7af3f56f6d563866",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkGGpATJua3yERVqhnTeKL45CW-Hm-p-tPOP9Y4RoB26Hg99zsdoGm0DIEbuU4AVsFaop5FHrTBTy03lrKPNqUEys-DlHeN7cmo07eybpIaHRFd52ULVAwhdfaOkQEuHe7EpH6hNw=w533-h240-k-no","false","true","/g/11h4pl6jn9","es-419","0","-2.1653312","-79.895646",,"Kennedy",,"false","ChIJyctMBvptLZARZjhWbW_183o","090512","$10-20","Hace 7 meses","2025-12-26T12:50:51.472Z",,,,,,"Es un poco difícil encontrar estacionamiento",,,,,,"Estacionamiento gratuito",,,"$15-20","No se requiere hacer una reserva",,,"De 10 a 30 min","Asientos tipo cabina",,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2tScVdtUlphVkpKUTFWVVRrZExXbU5MTUhsdllVRRAB",,,,,,,,,,,,,,,,,,"Google",,,"22",,,"4892","2026-08-08T17:25:40.814Z","Direct Detail URL: https://www.google.com/maps/place/Casa+Res+%7C+Steak+House+(Francisco+de+Orellana)/@-2.1706965,-79.9055801,13.31z/data=!4m10!1m2!2m1!1sGrilling+Rustic!3m6!1s0x902d6dfa064ccbc9:0x7af3f56f6d563866!8m2!3d-2.1653312!4d-79.895646!15sCg9HcmlsbGluZyBSdXN0aWNaESIPZ3JpbGxpbmcgcnVzdGljkgESY2FydmVyeV9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJZYUhOSWJsQkJFQUXgAQD6AQQIABBE!16s%2Fg%2F11h4pl6jn9?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Avenida Francisco de Orellana, y y Alberto Borges Najera &","false",,,"Casa Res | Steak House (Francisco de Orellana)","4.4",,"https://www.google.com/maps/search/?api=1&query=Casa%20Res%20%7C%20Steak%20House%20(Francisco%20de%20Orellana)&query_place_id=ChIJyctMBvptLZARZjhWbW_183o",
"Avenida Francisco de Orellana, y y Alberto Borges Najera &, 090512 Guayaquil, Ecuador",,"8859694750892439654","Guayaquil","EC","0x902d6dfa064ccbc9:0x7af3f56f6d563866",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkGGpATJua3yERVqhnTeKL45CW-Hm-p-tPOP9Y4RoB26Hg99zsdoGm0DIEbuU4AVsFaop5FHrTBTy03lrKPNqUEys-DlHeN7cmo07eybpIaHRFd52ULVAwhdfaOkQEuHe7EpH6hNw=w533-h240-k-no","false","true","/g/11h4pl6jn9","es-419","0","-2.1653312","-79.895646",,"Kennedy","es","false","ChIJyctMBvptLZARZjhWbW_183o","090512","$10-20","Hace 7 meses","2025-12-23T01:33:16.602Z",,,,"Tienen ascensor para personas con movilidad reducida.","Si tienen platos para niños.","Hay suficiente espacio",,,,,"No lo sé","Estacionamiento gratuito",,"Hay moros y vegetales salteados, pero es un lugar de carnes, no lo recomiendo para vegetarianos.","$15-20",,,"Entre 5 y 8 personas","Hasta 10 min",,,,"5","4","5","Ci9DQUlRQUNvZENodHljRjlvT25BeE5XMDNaMU5TU2xoS1QwWmphbVpHVVd4eVYxRRAB",,,,,,,,,,,,,,,,,,"Google",,,"107",,,"4892","2026-08-08T17:25:40.814Z","Direct Detail URL: https://www.google.com/maps/place/Casa+Res+%7C+Steak+House+(Francisco+de+Orellana)/@-2.1706965,-79.9055801,13.31z/data=!4m10!1m2!2m1!1sGrilling+Rustic!3m6!1s0x902d6dfa064ccbc9:0x7af3f56f6d563866!8m2!3d-2.1653312!4d-79.895646!15sCg9HcmlsbGluZyBSdXN0aWNaESIPZ3JpbGxpbmcgcnVzdGljkgESY2FydmVyeV9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJZYUhOSWJsQkJFQUXgAQD6AQQIABBE!16s%2Fg%2F11h4pl6jn9?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"Avenida Francisco de Orellana, y y Alberto Borges Najera &","false","Muy buena atención, bar de ensaladas diverso. La comida estuvo ok. El sabor no estuvo bien, por lo menos mi bife ancho, de termino estuvo bien pero le faltó sabor. El pan de ajo y moro de choclo meloso muy rico. La entrada de mata hambre es muy pequeña y venía más piña que carne al igual que la de picada mixta el tamaño en la foto es engañoso. Pero la atención del personal fue muy buena a pesar de ser temporada navideña siempre estuvieron atentos. Si reservas con anticipación para 8 personas o más te regalan una jarra de sangría 👍🏽",,"Casa Res | Steak House (Francisco de Orellana)","4.4",,"https://www.google.com/maps/search/?api=1&query=Casa%20Res%20%7C%20Steak%20House%20(Francisco%20de%20Orellana)&query_place_id=ChIJyctMBvptLZARZjhWbW_183o",
"Avenida Francisco de Orellana, y y Alberto Borges Najera &, 090512 Guayaquil, Ecuador",,"8859694750892439654","Guayaquil","EC","0x902d6dfa064ccbc9:0x7af3f56f6d563866",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkGGpATJua3yERVqhnTeKL45CW-Hm-p-tPOP9Y4RoB26Hg99zsdoGm0DIEbuU4AVsFaop5FHrTBTy03lrKPNqUEys-DlHeN7cmo07eybpIaHRFd52ULVAwhdfaOkQEuHe7EpH6hNw=w533-h240-k-no","false","true","/g/11h4pl6jn9","es-419","0","-2.1653312","-79.895646",,"Kennedy",,"false","ChIJyctMBvptLZARZjhWbW_183o","090512","$10-20","Hace 7 meses","2025-12-20T04:37:47.956Z",,,,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT25sck4yRk9aVmwzY0hkcGMzaG1WRWxDWm1aSk9WRRAB",,,,,,,,,,,,,,,,,,"Google",,,"8",,,"4892","2026-08-08T17:25:40.814Z","Direct Detail URL: https://www.google.com/maps/place/Casa+Res+%7C+Steak+House+(Francisco+de+Orellana)/@-2.1706965,-79.9055801,13.31z/data=!4m10!1m2!2m1!1sGrilling+Rustic!3m6!1s0x902d6dfa064ccbc9:0x7af3f56f6d563866!8m2!3d-2.1653312!4d-79.895646!15sCg9HcmlsbGluZyBSdXN0aWNaESIPZ3JpbGxpbmcgcnVzdGljkgESY2FydmVyeV9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJZYUhOSWJsQkJFQUXgAQD6AQQIABBE!16s%2Fg%2F11h4pl6jn9?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Avenida Francisco de Orellana, y y Alberto Borges Najera &","false",,,"Casa Res | Steak House (Francisco de Orellana)","4.4",,"https://www.google.com/maps/search/?api=1&query=Casa%20Res%20%7C%20Steak%20House%20(Francisco%20de%20Orellana)&query_place_id=ChIJyctMBvptLZARZjhWbW_183o",
"Avenida Francisco de Orellana, y y Alberto Borges Najera &, 090512 Guayaquil, Ecuador",,"8859694750892439654","Guayaquil","EC","0x902d6dfa064ccbc9:0x7af3f56f6d563866",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkGGpATJua3yERVqhnTeKL45CW-Hm-p-tPOP9Y4RoB26Hg99zsdoGm0DIEbuU4AVsFaop5FHrTBTy03lrKPNqUEys-DlHeN7cmo07eybpIaHRFd52ULVAwhdfaOkQEuHe7EpH6hNw=w533-h240-k-no","false","true","/g/11h4pl6jn9","es-419","0","-2.1653312","-79.895646",,"Kennedy",,"false","ChIJyctMBvptLZARZjhWbW_183o","090512","$10-20","Hace 7 meses","2025-12-20T02:21:51.388Z",,,,,,,,,,,,,,,"$15-20",,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2paSmVEbEROMEkyVmxGaU1uVlZMWHBXYkhObmVWRRAB",,,,,,,,,,,,,,,,,,"Google",,,"7",,,"4892","2026-08-08T17:25:40.814Z","Direct Detail URL: https://www.google.com/maps/place/Casa+Res+%7C+Steak+House+(Francisco+de+Orellana)/@-2.1706965,-79.9055801,13.31z/data=!4m10!1m2!2m1!1sGrilling+Rustic!3m6!1s0x902d6dfa064ccbc9:0x7af3f56f6d563866!8m2!3d-2.1653312!4d-79.895646!15sCg9HcmlsbGluZyBSdXN0aWNaESIPZ3JpbGxpbmcgcnVzdGljkgESY2FydmVyeV9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJZYUhOSWJsQkJFQUXgAQD6AQQIABBE!16s%2Fg%2F11h4pl6jn9?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Avenida Francisco de Orellana, y y Alberto Borges Najera &","false",,,"Casa Res | Steak House (Francisco de Orellana)","4.4",,"https://www.google.com/maps/search/?api=1&query=Casa%20Res%20%7C%20Steak%20House%20(Francisco%20de%20Orellana)&query_place_id=ChIJyctMBvptLZARZjhWbW_183o",
