"address","categories/0","categoryName","cid","city","countryCode","fid","hotelStars","imageUrl","isAdvertisement","isLocalGuide","kgmid","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Accesibilidad en silla de ruedas","reviewContext/Adecuado para niños","reviewContext/Espacios para estacionar","reviewContext/Estacionamiento","reviewContext/Eventos especiales","reviewContext/Nivel de ruido","reviewContext/Opciones de estacionamiento","reviewContext/Platos recomendados","reviewContext/Platos vegetarianos","reviewContext/Precio por persona","reviewContext/Reservas","reviewContext/Restricciones de dieta","reviewContext/Tamaño del grupo","reviewContext/Tiempo de espera","reviewContext/Tipo de asiento","reviewContext/Tipo de comida","reviewContext/Tipo de pedido","reviewDetailedRating/Ambiente","reviewDetailedRating/Comida","reviewDetailedRating/Servicio","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","true","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces","es","false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace 3 años","2023-06-16T12:15:58.152Z",,,,,,,,,,,,,,,,,,,,,"3","4","4","ChRDSUhNMG9nS0VJQ0FnSUR4NTQ1OBAB",,,,,,,,"Google",,,"47",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","3",,"Rodrigo Icaza Cornejo Manzana 139","false","Lugar no tiene mucha variedad",,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","true","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces",,"false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace 3 años","2023-06-14T20:07:02.300Z",,,,,,,,,,,,,,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSUR4aTRUdDJ3RRAB",,,,,,,,"Google",,,"12",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Rodrigo Icaza Cornejo Manzana 139","false",,,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","true","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces","es","false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace 3 años","2023-06-12T20:27:29.137Z",,,,,,,,,,,,,,,,,,,,,"4","4","4","ChZDSUhNMG9nS0VJQ0FnSUR4dGZ6Q01BEAE",,,,,,,,"Google",,,"279",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"Rodrigo Icaza Cornejo Manzana 139","false","Nada del otro mundo",,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","true","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces",,"false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace 3 años","2023-06-09T01:57:51.518Z",,,,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUR4M3RfX0JBEAE",,,,,,,,"Google",,,"85",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Rodrigo Icaza Cornejo Manzana 139","false",,,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","true","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces","es","false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace 3 años","2023-06-05T01:28:27.653Z",,,,,,,,,,,,,,,,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSUR4NHNPSlF3EAE",,,,,,,,"Google",,,"27",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Rodrigo Icaza Cornejo Manzana 139","false","Sin comentarios",,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","true","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces","es","false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace 3 años","2023-05-26T04:04:32.618Z",,,,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUN4eTR5ZUZBEAE",,,,,,,,"Google",,,"42",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","3",,"Rodrigo Icaza Cornejo Manzana 139","false","Un poco demorado teniendo el.pollo en las.brasas debería ser más rápido pero el sabor delicioso",,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","false","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces",,"false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace 3 años","2023-05-23T01:50:51.158Z",,,,,,,,,,,,,,,,,,,,,"3","5","4","ChZDSUhNMG9nS0VJQ0FnSUN4OWZXMEx3EAE",,,,,,,,"Google",,,"1",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"Rodrigo Icaza Cornejo Manzana 139","false",,,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","true","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces","es","false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace 3 años","2023-05-22T16:44:35.107Z",,,,,,,,,,,,,,,,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSUN4MVk3X2JREAE",,,,,,,,"Google",,,"26",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Rodrigo Icaza Cornejo Manzana 139","false","Excelente",,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","true","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces","es","false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace 3 años","2023-05-20T02:06:49.810Z",,,,,,,,,,,,,"$5-10",,,,,,"Almuerzo","Consumo en el lugar",,,,"ChdDSUhNMG9nS0VJQ0FnSUN4c2UzYzJBRRAB",,,,,,,,"Google",,,"170",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Rodrigo Icaza Cornejo Manzana 139","false","Me gusta su menestra y la buena atención",,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","true","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces",,"false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace 3 años","2023-05-16T11:05:40.151Z",,,,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUN4eHJDUHRnRRAB",,,,,,,,"Google",,,"10",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"Rodrigo Icaza Cornejo Manzana 139","false",,,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","false","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces",,"false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace 3 años","2023-05-14T23:45:08.218Z",,,,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUN4aXBmUGZBEAE",,,,,,,,"Google",,,"1",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"Rodrigo Icaza Cornejo Manzana 139","false",,,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","false","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces","es","false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace 3 años","2023-05-14T20:10:41.459Z",,,,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUN4aXJLcDBRRRAB",,,,,,,,"Google",,,"6",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","1",,"Rodrigo Icaza Cornejo Manzana 139","false","Pésimo servicio ofrecen una mesa debajo de un aire acondicionado averiado y que goteaba, en otras palabras nos ofrecían un charco como mesa ,salí con todo el pantalón empapado, 2 no se puede rectificar el pedido solo había pasado medio minuto y el mesero ya nos dijo que no podíamos cambiar ni el sabor del jugo nos explicó que se pelearia con la cajera y que era imposible",,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","true","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces",,"false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace 3 años","2023-05-08T18:50:30.720Z",,,,,,,,,,,,,,,,,,,,,"2","3","2","ChZDSUhNMG9nS0VJQ0FnSUN4ME02V0NREAE",,,,,,,,"Google",,,"38",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","2",,"Rodrigo Icaza Cornejo Manzana 139","false",,,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","true","/g/12hmt6sh_","es-419","1","-2.1281964","-79.8868048",,"Los Sauces","es","false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace 3 años","2023-05-06T19:08:29.549Z",,,,,,,,,,,,,"$5-10",,,,,,"Cena","Consumo en el lugar","4","5","4","ChdDSUhNMG9nS0VJQ0FnSURScjZydW5RRRAB",,,,,,,,"Google",,,"180",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"Rodrigo Icaza Cornejo Manzana 139","false","Este lugar en sauces 3 lo conozco desde hace ya un par de décadas. La comida muy buena como siempre, la salsa la de siempre. El Ambiente mucho más acogedor, ha ido creciendo con el tiempo. Talvez lo único confuso es donde hacer el pedido, aquí hubo una demora pero nada del otro mundo. Los precios obviamente ya no son como antes están más elevados pero diría que es un precio dentro de un rango justo para lo que se come.",,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
